img_name,gcp_path,person_name,img_path
Hans_Blix_0031.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hans_Blix/Hans_Blix_0031.jpg,Hans_Blix,/home/guilherme/projects/parai/app/data/images/lfw/Hans_Blix/Hans_Blix_0031.jpg
Hans_Blix_0014.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hans_Blix/Hans_Blix_0014.jpg,Hans_Blix,/home/guilherme/projects/parai/app/data/images/lfw/Hans_Blix/Hans_Blix_0014.jpg
Hans_Blix_0025.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hans_Blix/Hans_Blix_0025.jpg,Hans_Blix,/home/guilherme/projects/parai/app/data/images/lfw/Hans_Blix/Hans_Blix_0025.jpg
Hans_Blix_0023.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hans_Blix/Hans_Blix_0023.jpg,Hans_Blix,/home/guilherme/projects/parai/app/data/images/lfw/Hans_Blix/Hans_Blix_0023.jpg
Hu_Jintao_0011.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hu_Jintao/Hu_Jintao_0011.jpg,Hu_Jintao,/home/guilherme/projects/parai/app/data/images/lfw/Hu_Jintao/Hu_Jintao_0011.jpg
Jim_Furyk_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jim_Furyk/Jim_Furyk_0003.jpg,Jim_Furyk,/home/guilherme/projects/parai/app/data/images/lfw/Jim_Furyk/Jim_Furyk_0003.jpg
Jim_Furyk_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jim_Furyk/Jim_Furyk_0002.jpg,Jim_Furyk,/home/guilherme/projects/parai/app/data/images/lfw/Jim_Furyk/Jim_Furyk_0002.jpg
John_Rosa_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Rosa/John_Rosa_0001.jpg,John_Rosa,/home/guilherme/projects/parai/app/data/images/lfw/John_Rosa/John_Rosa_0001.jpg
John_Snow_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Snow/John_Snow_0009.jpg,John_Snow,/home/guilherme/projects/parai/app/data/images/lfw/John_Snow/John_Snow_0009.jpg
John_Snow_0012.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Snow/John_Snow_0012.jpg,John_Snow,/home/guilherme/projects/parai/app/data/images/lfw/John_Snow/John_Snow_0012.jpg
John_Snow_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Snow/John_Snow_0002.jpg,John_Snow,/home/guilherme/projects/parai/app/data/images/lfw/John_Snow/John_Snow_0002.jpg
John_Snow_0010.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Snow/John_Snow_0010.jpg,John_Snow,/home/guilherme/projects/parai/app/data/images/lfw/John_Snow/John_Snow_0010.jpg
Mike_Weir_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mike_Weir/Mike_Weir_0009.jpg,Mike_Weir,/home/guilherme/projects/parai/app/data/images/lfw/Mike_Weir/Mike_Weir_0009.jpg
Mike_Weir_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mike_Weir/Mike_Weir_0005.jpg,Mike_Weir,/home/guilherme/projects/parai/app/data/images/lfw/Mike_Weir/Mike_Weir_0005.jpg
Naoto_Kan_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Naoto_Kan/Naoto_Kan_0003.jpg,Naoto_Kan,/home/guilherme/projects/parai/app/data/images/lfw/Naoto_Kan/Naoto_Kan_0003.jpg
Pete_Rose_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Pete_Rose/Pete_Rose_0002.jpg,Pete_Rose,/home/guilherme/projects/parai/app/data/images/lfw/Pete_Rose/Pete_Rose_0002.jpg
Roy_Moore_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Roy_Moore/Roy_Moore_0003.jpg,Roy_Moore,/home/guilherme/projects/parai/app/data/images/lfw/Roy_Moore/Roy_Moore_0003.jpg
Tom_Ridge_0010.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0010.jpg,Tom_Ridge,/home/guilherme/projects/parai/app/data/images/lfw/Tom_Ridge/Tom_Ridge_0010.jpg
Tom_Ridge_0019.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0019.jpg,Tom_Ridge,/home/guilherme/projects/parai/app/data/images/lfw/Tom_Ridge/Tom_Ridge_0019.jpg
Tom_Ridge_0030.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0030.jpg,Tom_Ridge,/home/guilherme/projects/parai/app/data/images/lfw/Tom_Ridge/Tom_Ridge_0030.jpg
Tom_Ridge_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0009.jpg,Tom_Ridge,/home/guilherme/projects/parai/app/data/images/lfw/Tom_Ridge/Tom_Ridge_0009.jpg
Tom_Ridge_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0005.jpg,Tom_Ridge,/home/guilherme/projects/parai/app/data/images/lfw/Tom_Ridge/Tom_Ridge_0005.jpg
Tom_Ridge_0015.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0015.jpg,Tom_Ridge,/home/guilherme/projects/parai/app/data/images/lfw/Tom_Ridge/Tom_Ridge_0015.jpg
Arye_Mekel_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arye_Mekel/Arye_Mekel_0002.jpg,Arye_Mekel,/home/guilherme/projects/parai/app/data/images/lfw/Arye_Mekel/Arye_Mekel_0002.jpg
Bill_Frist_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Frist/Bill_Frist_0009.jpg,Bill_Frist,/home/guilherme/projects/parai/app/data/images/lfw/Bill_Frist/Bill_Frist_0009.jpg
Bill_Gates_0016.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Gates/Bill_Gates_0016.jpg,Bill_Gates,/home/guilherme/projects/parai/app/data/images/lfw/Bill_Gates/Bill_Gates_0016.jpg
Bill_Gates_0013.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Gates/Bill_Gates_0013.jpg,Bill_Gates,/home/guilherme/projects/parai/app/data/images/lfw/Bill_Gates/Bill_Gates_0013.jpg
Bill_Gates_0010.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Gates/Bill_Gates_0010.jpg,Bill_Gates,/home/guilherme/projects/parai/app/data/images/lfw/Bill_Gates/Bill_Gates_0010.jpg
Bill_Simon_0011.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Simon/Bill_Simon_0011.jpg,Bill_Simon,/home/guilherme/projects/parai/app/data/images/lfw/Bill_Simon/Bill_Simon_0011.jpg
Bill_Simon_0013.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Simon/Bill_Simon_0013.jpg,Bill_Simon,/home/guilherme/projects/parai/app/data/images/lfw/Bill_Simon/Bill_Simon_0013.jpg
Bob_Graham_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bob_Graham/Bob_Graham_0003.jpg,Bob_Graham,/home/guilherme/projects/parai/app/data/images/lfw/Bob_Graham/Bob_Graham_0003.jpg
Ciro_Gomes_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ciro_Gomes/Ciro_Gomes_0005.jpg,Ciro_Gomes,/home/guilherme/projects/parai/app/data/images/lfw/Ciro_Gomes/Ciro_Gomes_0005.jpg
Clay_Aiken_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Clay_Aiken/Clay_Aiken_0005.jpg,Clay_Aiken,/home/guilherme/projects/parai/app/data/images/lfw/Clay_Aiken/Clay_Aiken_0005.jpg
Elton_John_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Elton_John/Elton_John_0005.jpg,Elton_John,/home/guilherme/projects/parai/app/data/images/lfw/Elton_John/Elton_John_0005.jpg
Gray_Davis_0026.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Gray_Davis/Gray_Davis_0026.jpg,Gray_Davis,/home/guilherme/projects/parai/app/data/images/lfw/Gray_Davis/Gray_Davis_0026.jpg
Gray_Davis_0014.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Gray_Davis/Gray_Davis_0014.jpg,Gray_Davis,/home/guilherme/projects/parai/app/data/images/lfw/Gray_Davis/Gray_Davis_0014.jpg
Gray_Davis_0017.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Gray_Davis/Gray_Davis_0017.jpg,Gray_Davis,/home/guilherme/projects/parai/app/data/images/lfw/Gray_Davis/Gray_Davis_0017.jpg
Gray_Davis_0007.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Gray_Davis/Gray_Davis_0007.jpg,Gray_Davis,/home/guilherme/projects/parai/app/data/images/lfw/Gray_Davis/Gray_Davis_0007.jpg
Hal_Gehman_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hal_Gehman/Hal_Gehman_0005.jpg,Hal_Gehman,/home/guilherme/projects/parai/app/data/images/lfw/Hal_Gehman/Hal_Gehman_0005.jpg
Hamzah_Haz_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hamzah_Haz/Hamzah_Haz_0001.jpg,Hamzah_Haz,/home/guilherme/projects/parai/app/data/images/lfw/Hamzah_Haz/Hamzah_Haz_0001.jpg
Heidi_Klum_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Heidi_Klum/Heidi_Klum_0003.jpg,Heidi_Klum,/home/guilherme/projects/parai/app/data/images/lfw/Heidi_Klum/Heidi_Klum_0003.jpg
Heidi_Klum_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Heidi_Klum/Heidi_Klum_0001.jpg,Heidi_Klum,/home/guilherme/projects/parai/app/data/images/lfw/Heidi_Klum/Heidi_Klum_0001.jpg
Hugh_Grant_0007.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hugh_Grant/Hugh_Grant_0007.jpg,Hugh_Grant,/home/guilherme/projects/parai/app/data/images/lfw/Hugh_Grant/Hugh_Grant_0007.jpg
Jack_Straw_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jack_Straw/Jack_Straw_0009.jpg,Jack_Straw,/home/guilherme/projects/parai/app/data/images/lfw/Jack_Straw/Jack_Straw_0009.jpg
Jack_Straw_0024.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jack_Straw/Jack_Straw_0024.jpg,Jack_Straw,/home/guilherme/projects/parai/app/data/images/lfw/Jack_Straw/Jack_Straw_0024.jpg
Jack_Straw_0023.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jack_Straw/Jack_Straw_0023.jpg,Jack_Straw,/home/guilherme/projects/parai/app/data/images/lfw/Jack_Straw/Jack_Straw_0023.jpg
Jack_Straw_0026.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jack_Straw/Jack_Straw_0026.jpg,Jack_Straw,/home/guilherme/projects/parai/app/data/images/lfw/Jack_Straw/Jack_Straw_0026.jpg
James_Kopp_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/James_Kopp/James_Kopp_0001.jpg,James_Kopp,/home/guilherme/projects/parai/app/data/images/lfw/James_Kopp/James_Kopp_0001.jpg
Jason_Kidd_0007.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jason_Kidd/Jason_Kidd_0007.jpg,Jason_Kidd,/home/guilherme/projects/parai/app/data/images/lfw/Jason_Kidd/Jason_Kidd_0007.jpg
Jason_Kidd_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jason_Kidd/Jason_Kidd_0003.jpg,Jason_Kidd,/home/guilherme/projects/parai/app/data/images/lfw/Jason_Kidd/Jason_Kidd_0003.jpg
Jason_Kidd_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jason_Kidd/Jason_Kidd_0002.jpg,Jason_Kidd,/home/guilherme/projects/parai/app/data/images/lfw/Jason_Kidd/Jason_Kidd_0002.jpg
Jay_Garner_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jay_Garner/Jay_Garner_0002.jpg,Jay_Garner,/home/guilherme/projects/parai/app/data/images/lfw/Jay_Garner/Jay_Garner_0002.jpg
Jim_Carrey_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jim_Carrey/Jim_Carrey_0001.jpg,Jim_Carrey,/home/guilherme/projects/parai/app/data/images/lfw/Jim_Carrey/Jim_Carrey_0001.jpg
Jiri_Novak_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jiri_Novak/Jiri_Novak_0003.jpg,Jiri_Novak,/home/guilherme/projects/parai/app/data/images/lfw/Jiri_Novak/Jiri_Novak_0003.jpg
Jiri_Novak_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jiri_Novak/Jiri_Novak_0006.jpg,Jiri_Novak,/home/guilherme/projects/parai/app/data/images/lfw/Jiri_Novak/Jiri_Novak_0006.jpg
John_Banko_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Banko/John_Banko_0001.jpg,John_Banko,/home/guilherme/projects/parai/app/data/images/lfw/John_Banko/John_Banko_0001.jpg
Jon_Gruden_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jon_Gruden/Jon_Gruden_0006.jpg,Jon_Gruden,/home/guilherme/projects/parai/app/data/images/lfw/Jon_Gruden/Jon_Gruden_0006.jpg
Jose_Serra_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jose_Serra/Jose_Serra_0005.jpg,Jose_Serra,/home/guilherme/projects/parai/app/data/images/lfw/Jose_Serra/Jose_Serra_0005.jpg
Kofi_Annan_0025.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Kofi_Annan/Kofi_Annan_0025.jpg,Kofi_Annan,/home/guilherme/projects/parai/app/data/images/lfw/Kofi_Annan/Kofi_Annan_0025.jpg
Kofi_Annan_0022.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Kofi_Annan/Kofi_Annan_0022.jpg,Kofi_Annan,/home/guilherme/projects/parai/app/data/images/lfw/Kofi_Annan/Kofi_Annan_0022.jpg
Kofi_Annan_0017.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Kofi_Annan/Kofi_Annan_0017.jpg,Kofi_Annan,/home/guilherme/projects/parai/app/data/images/lfw/Kofi_Annan/Kofi_Annan_0017.jpg
Kofi_Annan_0030.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Kofi_Annan/Kofi_Annan_0030.jpg,Kofi_Annan,/home/guilherme/projects/parai/app/data/images/lfw/Kofi_Annan/Kofi_Annan_0030.jpg
Kofi_Annan_0008.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Kofi_Annan/Kofi_Annan_0008.jpg,Kofi_Annan,/home/guilherme/projects/parai/app/data/images/lfw/Kofi_Annan/Kofi_Annan_0008.jpg
Lance_Bass_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lance_Bass/Lance_Bass_0002.jpg,Lance_Bass,/home/guilherme/projects/parai/app/data/images/lfw/Lance_Bass/Lance_Bass_0002.jpg
Laura_Bush_0012.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0012.jpg,Laura_Bush,/home/guilherme/projects/parai/app/data/images/lfw/Laura_Bush/Laura_Bush_0012.jpg
Laura_Bush_0017.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0017.jpg,Laura_Bush,/home/guilherme/projects/parai/app/data/images/lfw/Laura_Bush/Laura_Bush_0017.jpg
Laura_Bush_0008.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0008.jpg,Laura_Bush,/home/guilherme/projects/parai/app/data/images/lfw/Laura_Bush/Laura_Bush_0008.jpg
Laura_Bush_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0005.jpg,Laura_Bush,/home/guilherme/projects/parai/app/data/images/lfw/Laura_Bush/Laura_Bush_0005.jpg
Laura_Bush_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0002.jpg,Laura_Bush,/home/guilherme/projects/parai/app/data/images/lfw/Laura_Bush/Laura_Bush_0002.jpg
Laura_Bush_0019.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0019.jpg,Laura_Bush,/home/guilherme/projects/parai/app/data/images/lfw/Laura_Bush/Laura_Bush_0019.jpg
Laura_Bush_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0009.jpg,Laura_Bush,/home/guilherme/projects/parai/app/data/images/lfw/Laura_Bush/Laura_Bush_0009.jpg
Laura_Bush_0029.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0029.jpg,Laura_Bush,/home/guilherme/projects/parai/app/data/images/lfw/Laura_Bush/Laura_Bush_0029.jpg
Laura_Bush_0023.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0023.jpg,Laura_Bush,/home/guilherme/projects/parai/app/data/images/lfw/Laura_Bush/Laura_Bush_0023.jpg
Luis_Horna_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Luis_Horna/Luis_Horna_0004.jpg,Luis_Horna,/home/guilherme/projects/parai/app/data/images/lfw/Luis_Horna/Luis_Horna_0004.jpg
Matt_Damon_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Matt_Damon/Matt_Damon_0001.jpg,Matt_Damon,/home/guilherme/projects/parai/app/data/images/lfw/Matt_Damon/Matt_Damon_0001.jpg
Mike_Myers_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mike_Myers/Mike_Myers_0002.jpg,Mike_Myers,/home/guilherme/projects/parai/app/data/images/lfw/Mike_Myers/Mike_Myers_0002.jpg
Pupi_Avati_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Pupi_Avati/Pupi_Avati_0004.jpg,Pupi_Avati,/home/guilherme/projects/parai/app/data/images/lfw/Pupi_Avati/Pupi_Avati_0004.jpg
Ray_Romano_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ray_Romano/Ray_Romano_0001.jpg,Ray_Romano,/home/guilherme/projects/parai/app/data/images/lfw/Ray_Romano/Ray_Romano_0001.jpg
Rick_Perry_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Rick_Perry/Rick_Perry_0004.jpg,Rick_Perry,/home/guilherme/projects/parai/app/data/images/lfw/Rick_Perry/Rick_Perry_0004.jpg
Tariq_Aziz_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tariq_Aziz/Tariq_Aziz_0005.jpg,Tariq_Aziz,/home/guilherme/projects/parai/app/data/images/lfw/Tariq_Aziz/Tariq_Aziz_0005.jpg
Tim_Conway_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tim_Conway/Tim_Conway_0002.jpg,Tim_Conway,/home/guilherme/projects/parai/app/data/images/lfw/Tim_Conway/Tim_Conway_0002.jpg
Tim_Duncan_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tim_Duncan/Tim_Duncan_0002.jpg,Tim_Duncan,/home/guilherme/projects/parai/app/data/images/lfw/Tim_Duncan/Tim_Duncan_0002.jpg
Tom_Harkin_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Harkin/Tom_Harkin_0003.jpg,Tom_Harkin,/home/guilherme/projects/parai/app/data/images/lfw/Tom_Harkin/Tom_Harkin_0003.jpg
Tom_Watson_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Watson/Tom_Watson_0002.jpg,Tom_Watson,/home/guilherme/projects/parai/app/data/images/lfw/Tom_Watson/Tom_Watson_0002.jpg
Tony_Blair_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0002.jpg,Tony_Blair,/home/guilherme/projects/parai/app/data/images/lfw/Tony_Blair/Tony_Blair_0002.jpg
Tony_Blair_0082.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0082.jpg,Tony_Blair,/home/guilherme/projects/parai/app/data/images/lfw/Tony_Blair/Tony_Blair_0082.jpg
Tony_Blair_0038.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0038.jpg,Tony_Blair,/home/guilherme/projects/parai/app/data/images/lfw/Tony_Blair/Tony_Blair_0038.jpg
Tony_Blair_0127.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0127.jpg,Tony_Blair,/home/guilherme/projects/parai/app/data/images/lfw/Tony_Blair/Tony_Blair_0127.jpg
Tony_Blair_0017.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0017.jpg,Tony_Blair,/home/guilherme/projects/parai/app/data/images/lfw/Tony_Blair/Tony_Blair_0017.jpg
Tony_Blair_0091.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0091.jpg,Tony_Blair,/home/guilherme/projects/parai/app/data/images/lfw/Tony_Blair/Tony_Blair_0091.jpg
