img_name,gcp_path,person_name
Hans_Blix_0027.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hans_Blix/Hans_Blix_0027.jpg,Hans_Blix
Hans_Blix_0031.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hans_Blix/Hans_Blix_0031.jpg,Hans_Blix
Hans_Blix_0014.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hans_Blix/Hans_Blix_0014.jpg,Hans_Blix
Hans_Blix_0025.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hans_Blix/Hans_Blix_0025.jpg,Hans_Blix
Hans_Blix_0023.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hans_Blix/Hans_Blix_0023.jpg,Hans_Blix
Hu_Jintao_0011.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hu_Jintao/Hu_Jintao_0011.jpg,Hu_Jintao
Jim_Furyk_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jim_Furyk/Jim_Furyk_0003.jpg,Jim_Furyk
Jim_Furyk_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jim_Furyk/Jim_Furyk_0002.jpg,Jim_Furyk
John_Rosa_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Rosa/John_Rosa_0001.jpg,John_Rosa
John_Snow_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Snow/John_Snow_0009.jpg,John_Snow
John_Snow_0012.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Snow/John_Snow_0012.jpg,John_Snow
John_Snow_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Snow/John_Snow_0002.jpg,John_Snow
John_Snow_0010.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Snow/John_Snow_0010.jpg,John_Snow
Mike_Weir_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mike_Weir/Mike_Weir_0009.jpg,Mike_Weir
Mike_Weir_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mike_Weir/Mike_Weir_0005.jpg,Mike_Weir
Naoto_Kan_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Naoto_Kan/Naoto_Kan_0003.jpg,Naoto_Kan
Pete_Rose_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Pete_Rose/Pete_Rose_0002.jpg,Pete_Rose
Roy_Moore_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Roy_Moore/Roy_Moore_0003.jpg,Roy_Moore
Tom_Ridge_0010.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0010.jpg,Tom_Ridge
Tom_Ridge_0019.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0019.jpg,Tom_Ridge
Tom_Ridge_0030.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0030.jpg,Tom_Ridge
Tom_Ridge_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0009.jpg,Tom_Ridge
Tom_Ridge_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0005.jpg,Tom_Ridge
Tom_Ridge_0015.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Ridge/Tom_Ridge_0015.jpg,Tom_Ridge
Arye_Mekel_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Arye_Mekel/Arye_Mekel_0002.jpg,Arye_Mekel
Bill_Frist_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Frist/Bill_Frist_0009.jpg,Bill_Frist
Bill_Gates_0016.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Gates/Bill_Gates_0016.jpg,Bill_Gates
Bill_Gates_0013.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Gates/Bill_Gates_0013.jpg,Bill_Gates
Bill_Gates_0010.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Gates/Bill_Gates_0010.jpg,Bill_Gates
Bill_Simon_0011.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Simon/Bill_Simon_0011.jpg,Bill_Simon
Bill_Simon_0013.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Simon/Bill_Simon_0013.jpg,Bill_Simon
Bob_Graham_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bob_Graham/Bob_Graham_0003.jpg,Bob_Graham
Ciro_Gomes_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ciro_Gomes/Ciro_Gomes_0005.jpg,Ciro_Gomes
Clay_Aiken_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Clay_Aiken/Clay_Aiken_0005.jpg,Clay_Aiken
Elton_John_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Elton_John/Elton_John_0005.jpg,Elton_John
Gray_Davis_0026.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Gray_Davis/Gray_Davis_0026.jpg,Gray_Davis
Gray_Davis_0014.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Gray_Davis/Gray_Davis_0014.jpg,Gray_Davis
Gray_Davis_0017.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Gray_Davis/Gray_Davis_0017.jpg,Gray_Davis
Gray_Davis_0007.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Gray_Davis/Gray_Davis_0007.jpg,Gray_Davis
Hal_Gehman_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hal_Gehman/Hal_Gehman_0005.jpg,Hal_Gehman
Hamzah_Haz_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hamzah_Haz/Hamzah_Haz_0001.jpg,Hamzah_Haz
Heidi_Klum_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Heidi_Klum/Heidi_Klum_0003.jpg,Heidi_Klum
Heidi_Klum_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Heidi_Klum/Heidi_Klum_0001.jpg,Heidi_Klum
Hugh_Grant_0007.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hugh_Grant/Hugh_Grant_0007.jpg,Hugh_Grant
Jack_Straw_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jack_Straw/Jack_Straw_0009.jpg,Jack_Straw
Jack_Straw_0024.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jack_Straw/Jack_Straw_0024.jpg,Jack_Straw
Jack_Straw_0023.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jack_Straw/Jack_Straw_0023.jpg,Jack_Straw
Jack_Straw_0026.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jack_Straw/Jack_Straw_0026.jpg,Jack_Straw
James_Kopp_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/James_Kopp/James_Kopp_0001.jpg,James_Kopp
Jason_Kidd_0007.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jason_Kidd/Jason_Kidd_0007.jpg,Jason_Kidd
Jason_Kidd_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jason_Kidd/Jason_Kidd_0003.jpg,Jason_Kidd
Jason_Kidd_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jason_Kidd/Jason_Kidd_0002.jpg,Jason_Kidd
Jay_Garner_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jay_Garner/Jay_Garner_0002.jpg,Jay_Garner
Jim_Carrey_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jim_Carrey/Jim_Carrey_0001.jpg,Jim_Carrey
Jiri_Novak_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jiri_Novak/Jiri_Novak_0003.jpg,Jiri_Novak
Jiri_Novak_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jiri_Novak/Jiri_Novak_0006.jpg,Jiri_Novak
John_Banko_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/John_Banko/John_Banko_0001.jpg,John_Banko
Jon_Gruden_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jon_Gruden/Jon_Gruden_0006.jpg,Jon_Gruden
Jose_Serra_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jose_Serra/Jose_Serra_0005.jpg,Jose_Serra
Kofi_Annan_0025.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Kofi_Annan/Kofi_Annan_0025.jpg,Kofi_Annan
Kofi_Annan_0022.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Kofi_Annan/Kofi_Annan_0022.jpg,Kofi_Annan
Kofi_Annan_0017.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Kofi_Annan/Kofi_Annan_0017.jpg,Kofi_Annan
Kofi_Annan_0030.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Kofi_Annan/Kofi_Annan_0030.jpg,Kofi_Annan
Kofi_Annan_0008.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Kofi_Annan/Kofi_Annan_0008.jpg,Kofi_Annan
Lance_Bass_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lance_Bass/Lance_Bass_0002.jpg,Lance_Bass
Laura_Bush_0012.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0012.jpg,Laura_Bush
Laura_Bush_0017.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0017.jpg,Laura_Bush
Laura_Bush_0008.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0008.jpg,Laura_Bush
Laura_Bush_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0005.jpg,Laura_Bush
Laura_Bush_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0002.jpg,Laura_Bush
Laura_Bush_0019.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0019.jpg,Laura_Bush
Laura_Bush_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0009.jpg,Laura_Bush
Laura_Bush_0029.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0029.jpg,Laura_Bush
Laura_Bush_0023.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Laura_Bush/Laura_Bush_0023.jpg,Laura_Bush
Luis_Horna_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Luis_Horna/Luis_Horna_0004.jpg,Luis_Horna
Matt_Damon_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Matt_Damon/Matt_Damon_0001.jpg,Matt_Damon
Mike_Myers_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mike_Myers/Mike_Myers_0002.jpg,Mike_Myers
Pupi_Avati_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Pupi_Avati/Pupi_Avati_0004.jpg,Pupi_Avati
Ray_Romano_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ray_Romano/Ray_Romano_0001.jpg,Ray_Romano
Rick_Perry_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Rick_Perry/Rick_Perry_0004.jpg,Rick_Perry
Tariq_Aziz_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tariq_Aziz/Tariq_Aziz_0005.jpg,Tariq_Aziz
Tim_Conway_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tim_Conway/Tim_Conway_0002.jpg,Tim_Conway
Tim_Duncan_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tim_Duncan/Tim_Duncan_0002.jpg,Tim_Duncan
Tom_Harkin_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Harkin/Tom_Harkin_0003.jpg,Tom_Harkin
Tom_Watson_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tom_Watson/Tom_Watson_0002.jpg,Tom_Watson
Tony_Blair_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0002.jpg,Tony_Blair
Tony_Blair_0082.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0082.jpg,Tony_Blair
Tony_Blair_0038.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0038.jpg,Tony_Blair
Tony_Blair_0127.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0127.jpg,Tony_Blair
Tony_Blair_0017.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0017.jpg,Tony_Blair
Tony_Blair_0091.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0091.jpg,Tony_Blair
Tony_Blair_0102.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0102.jpg,Tony_Blair
Tony_Blair_0036.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0036.jpg,Tony_Blair
Tony_Blair_0025.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0025.jpg,Tony_Blair
Tony_Blair_0057.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0057.jpg,Tony_Blair
Tony_Blair_0110.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0110.jpg,Tony_Blair
Tony_Blair_0055.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0055.jpg,Tony_Blair
Tony_Blair_0121.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0121.jpg,Tony_Blair
Tony_Blair_0080.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0080.jpg,Tony_Blair
Tony_Blair_0045.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0045.jpg,Tony_Blair
Tony_Blair_0073.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0073.jpg,Tony_Blair
Tony_Blair_0059.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0059.jpg,Tony_Blair
Tony_Blair_0122.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0122.jpg,Tony_Blair
Tony_Blair_0144.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0144.jpg,Tony_Blair
Tony_Blair_0068.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0068.jpg,Tony_Blair
Tony_Blair_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0004.jpg,Tony_Blair
Tony_Blair_0034.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0034.jpg,Tony_Blair
Tony_Blair_0048.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0048.jpg,Tony_Blair
Tony_Blair_0020.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0020.jpg,Tony_Blair
Tony_Blair_0074.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0074.jpg,Tony_Blair
Tony_Blair_0107.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0107.jpg,Tony_Blair
Tony_Blair_0053.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Tony_Blair/Tony_Blair_0053.jpg,Tony_Blair
Trent_Lott_0010.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Trent_Lott/Trent_Lott_0010.jpg,Trent_Lott
Trent_Lott_0008.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Trent_Lott/Trent_Lott_0008.jpg,Trent_Lott
Vince_Gill_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Vince_Gill/Vince_Gill_0001.jpg,Vince_Gill
Wen_Jiabao_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Wen_Jiabao/Wen_Jiabao_0009.jpg,Wen_Jiabao
Wen_Jiabao_0008.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Wen_Jiabao/Wen_Jiabao_0008.jpg,Wen_Jiabao
Wen_Jiabao_0007.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Wen_Jiabao/Wen_Jiabao_0007.jpg,Wen_Jiabao
Zhang_Ziyi_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Zhang_Ziyi/Zhang_Ziyi_0003.jpg,Zhang_Ziyi
Zhu_Rongji_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Zhu_Rongji/Zhu_Rongji_0004.jpg,Zhu_Rongji
Al_Sharpton_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Al_Sharpton/Al_Sharpton_0005.jpg,Al_Sharpton
Al_Sharpton_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Al_Sharpton/Al_Sharpton_0006.jpg,Al_Sharpton
Alex_Barros_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Alex_Barros/Alex_Barros_0002.jpg,Alex_Barros
Amelia_Vega_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Amelia_Vega/Amelia_Vega_0003.jpg,Amelia_Vega
Amelia_Vega_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Amelia_Vega/Amelia_Vega_0004.jpg,Amelia_Vega
Ana_Guevara_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ana_Guevara/Ana_Guevara_0001.jpg,Ana_Guevara
Ana_Palacio_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ana_Palacio/Ana_Palacio_0002.jpg,Ana_Palacio
Ann_Veneman_0008.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ann_Veneman/Ann_Veneman_0008.jpg,Ann_Veneman
Ben_Howland_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Ben_Howland/Ben_Howland_0002.jpg,Ben_Howland
Bernard_Law_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bernard_Law/Bernard_Law_0005.jpg,Bernard_Law
Bill_Graham_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Graham/Bill_Graham_0006.jpg,Bill_Graham
Bill_Paxton_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bill_Paxton/Bill_Paxton_0001.jpg,Bill_Paxton
Bob_Huggins_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Bob_Huggins/Bob_Huggins_0002.jpg,Bob_Huggins
Chan_Gailey_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Chan_Gailey/Chan_Gailey_0002.jpg,Chan_Gailey
Dan_Morales_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Dan_Morales/Dan_Morales_0002.jpg,Dan_Morales
David_Stern_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/David_Stern/David_Stern_0003.jpg,David_Stern
David_Wells_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/David_Wells/David_Wells_0004.jpg,David_Wells
Dick_Cheney_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Dick_Cheney/Dick_Cheney_0002.jpg,Dick_Cheney
Dick_Cheney_0013.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Dick_Cheney/Dick_Cheney_0013.jpg,Dick_Cheney
Dick_Cheney_0008.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Dick_Cheney/Dick_Cheney_0008.jpg,Dick_Cheney
Donald_Fehr_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Donald_Fehr/Donald_Fehr_0001.jpg,Donald_Fehr
Elijah_Wood_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Elijah_Wood/Elijah_Wood_0003.jpg,Elijah_Wood
Gerry_Adams_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Gerry_Adams/Gerry_Adams_0001.jpg,Gerry_Adams
Goldie_Hawn_0007.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Goldie_Hawn/Goldie_Hawn_0007.jpg,Goldie_Hawn
Halle_Berry_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Halle_Berry/Halle_Berry_0004.jpg,Halle_Berry
Halle_Berry_0008.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Halle_Berry/Halle_Berry_0008.jpg,Halle_Berry
Halle_Berry_0009.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Halle_Berry/Halle_Berry_0009.jpg,Halle_Berry
Halle_Berry_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Halle_Berry/Halle_Berry_0001.jpg,Halle_Berry
Hee-Won_Han_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hee-Won_Han/Hee-Won_Han_0001.jpg,Hee-Won_Han
Howard_Dean_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Howard_Dean/Howard_Dean_0004.jpg,Howard_Dean
Hugo_Chavez_0018.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hugo_Chavez/Hugo_Chavez_0018.jpg,Hugo_Chavez
Hugo_Chavez_0032.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hugo_Chavez/Hugo_Chavez_0032.jpg,Hugo_Chavez
Hugo_Chavez_0026.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hugo_Chavez/Hugo_Chavez_0026.jpg,Hugo_Chavez
Hugo_Chavez_0066.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hugo_Chavez/Hugo_Chavez_0066.jpg,Hugo_Chavez
Hugo_Chavez_0023.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hugo_Chavez/Hugo_Chavez_0023.jpg,Hugo_Chavez
Hugo_Chavez_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Hugo_Chavez/Hugo_Chavez_0006.jpg,Hugo_Chavez
Igor_Ivanov_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Igor_Ivanov/Igor_Ivanov_0005.jpg,Igor_Ivanov
Igor_Ivanov_0017.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Igor_Ivanov/Igor_Ivanov_0017.jpg,Igor_Ivanov
Igor_Ivanov_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Igor_Ivanov/Igor_Ivanov_0003.jpg,Igor_Ivanov
Jackie_Chan_0013.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Jackie_Chan/Jackie_Chan_0013.jpg,Jackie_Chan
